guessed,id,cert,true,notes
nl,187060.xml,0.9707533121109009,nl,
nl,148081.xml,0.9707613587379456,nl,
nl,186949.xml,0.970784068107605,nl,
nl,183859.xml,0.9708069562911987,nl,
nl,136533.xml,0.9708471894264221,nl,
nl,129561.xml,0.97085040807724,nl,
nl,6235.xml,0.9708507657051086,nl,
nl,16641.xml,0.970859169960022,nl,
nl,187621.xml,0.9708725214004517,nl,
nl,100255.xml,0.9708831906318665,nl,
nl,185446.xml,0.9708894491195679,nl,
nl,116361.xml,0.9709075093269348,nl,
nl,12765.xml,0.9709113836288452,nl,
nl,114813.xml,0.9709145426750183,nl,
nl,122894.xml,0.9709242582321167,nl,
nl,116646.xml,0.9709374308586121,nl,
nl,117699.xml,0.9709407091140747,nl,
nl,183730.xml,0.9709494113922119,nl,
fr,183944.xml,0.9709628820419312,fr,
nl,4771.xml,0.9709658026695251,nl,
nl,176409.xml,0.9709697365760803,nl,
nl,184134.xml,0.9709760546684265,nl,
nl,114267.xml,0.9710020422935486,nl,
nl,115950.xml,0.9710037112236023,nl,
nl,12787.xml,0.9710081815719604,nl,
nl,6953.xml,0.9710153937339783,nl,
nl,111217.xml,0.9710161089897156,nl,
nl,4324.xml,0.9710187315940857,nl,
nl,137234.xml,0.9710245728492737,nl,
nl,190007.xml,0.9710330963134766,nl,
nl,116222.xml,0.9710344076156616,nl,
nl,116326.xml,0.9710432291030884,nl,
nl,116982.xml,0.9710689187049866,nl,
nl,8033.xml,0.9710730910301208,nl,
nl,173397.xml,0.9711126685142517,nl,
nl,10035.xml,0.9711141586303711,nl,
nl,187088.xml,0.9711340665817261,nl,
nl,191520.xml,0.9711366295814514,nl,
nl,184719.xml,0.9711403250694275,nl,
nl,158653.xml,0.9711423516273499,nl,
nl,152969.xml,0.9711591005325317,nl,
nl,155742.xml,0.9711602926254272,nl,
nl,14944.xml,0.9711607694625854,nl,
nl,2723.xml,0.9711642265319824,nl,
nl,156610.xml,0.9711675643920898,nl,
nl,121212.xml,0.9711734056472778,nl,
nl,100121.xml,0.971189022064209,nl,
nl,119530.xml,0.9712041616439819,nl,
nl,166408.xml,0.9712066650390625,nl,
nl,187053.xml,0.9712085127830505,nl,
nl,184710.xml,0.9712143540382385,nl,
nl,182194.xml,0.971220850944519,nl,
nl,155210.xml,0.9712360501289368,nl,
nl,189833.xml,0.9712384939193726,nl,
nl,10.xml,0.9712495803833008,nl,
nl,8201.xml,0.9712666869163513,nl,
nl,117510.xml,0.9712668061256409,nl,
nl,121532.xml,0.9712668061256409,nl,
nl,6223.xml,0.97127366065979,nl,
nl,115877.xml,0.9712811708450317,nl,
nl,6753.xml,0.9712813496589661,nl,
nl,115808.xml,0.9712871313095093,nl,
nl,111692.xml,0.9712876081466675,nl,
nl,162378.xml,0.9712939858436584,nl,
nl,112673.xml,0.9713101387023926,nl,
nl,130767.xml,0.9713274240493774,nl,
nl,100058.xml,0.9713606834411621,nl,
nl,13017.xml,0.9713676571846008,nl,
nl,156046.xml,0.971369743347168,nl,
nl,118413.xml,0.9713836908340454,nl,
nl,184511.xml,0.9713866710662842,nl,
nl,193322.xml,0.9714042544364929,nl,
nl,11391.xml,0.9714305400848389,nl,
nl,186294.xml,0.9714371562004089,nl,
nl,33984.xml,0.9714587330818176,nl,
fr,188361.xml,0.9714727401733398,fr,
nl,2947.xml,0.9714729189872742,nl,
nl,181979.xml,0.9714738726615906,nl,
nl,182184.xml,0.9714779257774353,nl,
nl,183746.xml,0.9714963436126709,nl,
nl,188198.xml,0.9714986681938171,nl,
nl,182211.xml,0.9715138673782349,nl,
nl,136561.xml,0.9715176224708557,nl,
nl,188425.xml,0.9715179800987244,nl,
nl,122316.xml,0.9715268015861511,nl,
nl,11388.xml,0.9715302586555481,nl,
nl,6312.xml,0.9715452194213867,nl,
nl,184514.xml,0.9715478420257568,nl,
nl,159058.xml,0.9715557098388672,nl,
nl,100042.xml,0.9715652465820312,nl,
nl,118720.xml,0.9715756773948669,nl,
nl,4743.xml,0.9715765118598938,nl,
nl,9644.xml,0.9715949296951294,nl,
nl,117188.xml,0.9715970754623413,nl,
nl,15604.xml,0.9716154932975769,nl,
nl,116406.xml,0.9716271162033081,nl,
nl,184749.xml,0.9716293811798096,nl,
nl,117574.xml,0.9716432094573975,nl,
nl,6239.xml,0.9716450572013855,nl,
nl,1699.xml,0.9716511368751526,nl,
nl,183740.xml,0.9716572761535645,nl,
nl,186013.xml,0.971657395362854,nl,
nl,189769.xml,0.9716718196868896,nl,
nl,4600.xml,0.9716746211051941,nl,
nl,187441.xml,0.9716816544532776,nl,
nl,10219.xml,0.971688985824585,nl,
nl,185265.xml,0.9717257618904114,nl,
nl,102915.xml,0.9717294573783875,nl,
nl,180003.xml,0.9717350602149963,nl,
fr,184008.xml,0.9717379212379456,fr,
nl,6270.xml,0.9717445373535156,nl,
nl,186990.xml,0.9717527031898499,nl,
nl,187290.xml,0.9717554450035095,nl,
nl,188547.xml,0.9717898964881897,nl,
nl,137402.xml,0.9717925786972046,nl,
fr,184010.xml,0.9718084335327148,fr,
nl,116381.xml,0.9718294143676758,nl,
nl,158986.xml,0.9718301892280579,nl,
nl,187231.xml,0.9718369841575623,nl,
nl,163478.xml,0.9718409776687622,nl,
nl,111707.xml,0.97186279296875,nl,
nl,193275.xml,0.9718884825706482,nl,
fr,100210.xml,0.9718908667564392,fr,
nl,164256.xml,0.9718917608261108,nl,
nl,21487.xml,0.9719069004058838,nl,
nl,121566.xml,0.9719100594520569,nl,
nl,120533.xml,0.9719229936599731,nl,
nl,193296.xml,0.971928596496582,nl,
nl,182582.xml,0.971936821937561,nl,
nl,100008.xml,0.9719396233558655,nl,
nl,10281.xml,0.9719707369804382,nl,
nl,2689.xml,0.9719774723052979,nl,
nl,117621.xml,0.9720049500465393,nl,
nl,119157.xml,0.972006618976593,nl,
nl,176414.xml,0.9720117449760437,nl,
nl,164409.xml,0.9720346927642822,nl,
nl,159661.xml,0.972038745880127,nl,
nl,154882.xml,0.9720426201820374,nl,
nl,116158.xml,0.9720484018325806,nl,
nl,184743.xml,0.9720523357391357,nl,
nl,40875.xml,0.9720578789710999,nl,
nl,186714.xml,0.9720684289932251,nl,
nl,183644.xml,0.9720805287361145,nl,
nl,116878.xml,0.9720907807350159,nl,
fr,184030.xml,0.9720933437347412,fr,
nl,116413.xml,0.9720941185951233,nl,
nl,148158.xml,0.9720962643623352,nl,
nl,186113.xml,0.9721000790596008,nl,
nl,186535.xml,0.9721270203590393,nl,
nl,174746.xml,0.9721582531929016,nl,
nl,115659.xml,0.9721699357032776,nl,
nl,117946.xml,0.9721707701683044,nl,
nl,116184.xml,0.9721730947494507,nl,
de,118994.xml,0.9721894860267639,de,
nl,180267.xml,0.9721947908401489,nl,
nl,115607.xml,0.9721981883049011,nl,
nl,183734.xml,0.9722077250480652,nl,
nl,175274.xml,0.9722093343734741,nl,
nl,38781.xml,0.9722339510917664,nl,
nl,184348.xml,0.9722352623939514,nl,
nl,182661.xml,0.9722582697868347,nl,
nl,188013.xml,0.9722679853439331,nl,
nl,3266.xml,0.9722683429718018,nl,
nl,181839.xml,0.9722742438316345,nl,
nl,190400.xml,0.9722822904586792,nl,
nl,12785.xml,0.9722824096679688,nl,
nl,183614.xml,0.9722877144813538,nl,
nl,121154.xml,0.9722905158996582,nl,
nl,187955.xml,0.9723037481307983,nl,
nl,17055.xml,0.972307026386261,nl,
nl,148890.xml,0.9723078012466431,nl,
nl,20018.xml,0.9723137021064758,nl,
nl,186988.xml,0.9723137617111206,nl,
nl,111837.xml,0.9723258018493652,nl,
fr,183919.xml,0.9723320007324219,fr,
nl,19544.xml,0.9723368883132935,nl,
nl,8013.xml,0.9723377823829651,nl,
nl,185316.xml,0.9723417162895203,nl,
nl,178695.xml,0.9723430871963501,nl,
nl,6949.xml,0.9723458290100098,nl,
nl,52092.xml,0.9723579287528992,nl,
nl,191907.xml,0.9723784327507019,nl,
nl,51566.xml,0.972380518913269,nl,
nl,186460.xml,0.972394585609436,nl,
nl,3263.xml,0.9724193811416626,nl,
nl,114805.xml,0.9724276065826416,nl,
nl,188386.xml,0.9724287390708923,nl,
nl,114258.xml,0.9724414944648743,nl,
nl,188173.xml,0.9724516868591309,nl,
nl,153096.xml,0.9724528193473816,nl,
nl,2622.xml,0.9724565744400024,nl,
nl,184462.xml,0.9724910259246826,nl,
nl,116998.xml,0.9724995493888855,nl,
nl,160591.xml,0.9725001454353333,nl,
nl,120902.xml,0.9725082516670227,nl,
nl,119363.xml,0.9725145101547241,nl,
nl,187819.xml,0.9725162386894226,nl,
nl,136524.xml,0.9725207090377808,nl,
nl,116970.xml,0.9725220799446106,nl,
nl,8711.xml,0.9725233912467957,nl,
fr,100096.xml,0.9725239872932434,fr,
nl,187566.xml,0.9725247025489807,nl,
nl,157833.xml,0.9725297093391418,nl,
nl,129601.xml,0.9725496172904968,nl,
nl,129545.xml,0.9725534915924072,nl,
nl,151373.xml,0.97255539894104,nl,
nl,187084.xml,0.9725560545921326,nl,
nl,161259.xml,0.9725836515426636,nl,
nl,111464.xml,0.9725885391235352,nl,
nl,176421.xml,0.9725915789604187,nl,
nl,35370.xml,0.9725975394248962,nl,
nl,115996.xml,0.9726042747497559,nl,
nl,123377.xml,0.9726091623306274,nl,
nl,136651.xml,0.9726153016090393,nl,
nl,119273.xml,0.9726252555847168,nl,
nl,175170.xml,0.9726522564888,nl,
nl,21241.xml,0.9726577401161194,nl,
nl,182173.xml,0.9726657271385193,nl,
nl,176985.xml,0.9726672172546387,nl,
nl,191667.xml,0.9726801514625549,nl,
nl,111226.xml,0.9726834893226624,nl,
nl,164238.xml,0.9726868867874146,nl,
nl,163459.xml,0.9727044701576233,nl,
nl,175209.xml,0.9727085828781128,nl,
nl,187480.xml,0.9727118015289307,nl,
nl,20091.xml,0.9727235436439514,nl,
nl,117184.xml,0.9727506637573242,nl,
nl,184094.xml,0.9727660417556763,nl,
nl,175166.xml,0.9727781414985657,nl,
nl,153852.xml,0.9727837443351746,nl,
nl,188898.xml,0.9727892875671387,nl,
nl,186979.xml,0.9727897047996521,nl,
nl,115827.xml,0.9727917909622192,nl,
nl,136819.xml,0.9727930426597595,nl,
nl,2183.xml,0.9727981090545654,nl,
nl,187292.xml,0.9727990627288818,nl,
nl,188268.xml,0.9728096127510071,nl,
nl,159047.xml,0.9728161692619324,nl,
nl,115617.xml,0.9728163480758667,nl,
nl,118138.xml,0.9728177189826965,nl,
nl,136178.xml,0.9728201031684875,nl,
nl,163022.xml,0.9728249311447144,nl,
nl,33922.xml,0.9728294014930725,nl,
nl,163938.xml,0.972833514213562,nl,
nl,161408.xml,0.9728381037712097,nl,
nl,111518.xml,0.972842812538147,nl,
nl,165209.xml,0.9728547930717468,nl,
nl,192714.xml,0.9728690981864929,nl,
fr,183931.xml,0.9728706479072571,fr,
nl,136564.xml,0.972878634929657,nl,
nl,187437.xml,0.9728811383247375,nl,
nl,122896.xml,0.9728823304176331,nl,
nl,184505.xml,0.9728851914405823,nl,
nl,158751.xml,0.9728921055793762,nl,
nl,112164.xml,0.9729264378547668,nl,
nl,125665.xml,0.9729286432266235,nl,
nl,192302.xml,0.9729287028312683,nl,
nl,193328.xml,0.9729463458061218,nl,
nl,175122.xml,0.9729657769203186,nl,
nl,180752.xml,0.9729675054550171,nl,
nl,188388.xml,0.9729806184768677,nl,
nl,185374.xml,0.9729891419410706,nl,
nl,176524.xml,0.9729907512664795,nl,
nl,118797.xml,0.9730266332626343,nl,
nl,183857.xml,0.9730412364006042,nl,
nl,185013.xml,0.9730412364006042,nl,
nl,176418.xml,0.9730603694915771,nl,
nl,182461.xml,0.9730672836303711,nl,
nl,188185.xml,0.9730829000473022,nl,
nl,118567.xml,0.9730956554412842,nl,
nl,120449.xml,0.973095715045929,nl,
nl,6279.xml,0.9731104969978333,nl,
nl,147677.xml,0.9731351733207703,nl,
nl,185492.xml,0.9731395840644836,nl,
nl,34504.xml,0.9731420874595642,nl,
nl,166383.xml,0.9731568694114685,nl,
nl,115942.xml,0.9731611609458923,nl,
nl,187750.xml,0.9731637835502625,nl,
nl,123346.xml,0.9731745719909668,nl,
nl,179672.xml,0.9731820225715637,nl,
nl,187928.xml,0.9731885194778442,nl,
nl,186952.xml,0.9731966853141785,nl,
nl,119248.xml,0.9731981754302979,nl,
nl,185030.xml,0.9731985330581665,nl,
nl,164156.xml,0.9732029438018799,nl,
nl,114788.xml,0.9732055068016052,nl,
nl,187516.xml,0.9732065200805664,nl,
nl,164915.xml,0.9732120037078857,nl,
nl,130712.xml,0.97322016954422,nl,
nl,119124.xml,0.9732300639152527,nl,
nl,179942.xml,0.9732309579849243,nl,
nl,147556.xml,0.9732350707054138,nl,
nl,185491.xml,0.9732692241668701,nl,
nl,183104.xml,0.9732775688171387,nl,
nl,120603.xml,0.9732789397239685,nl,
nl,177621.xml,0.9732848405838013,nl,
nl,185311.xml,0.9732946753501892,nl,
fr,184061.xml,0.9732979536056519,fr,
nl,118106.xml,0.9732998609542847,nl,
nl,186969.xml,0.9733035564422607,nl,
nl,117279.xml,0.9733239412307739,nl,
nl,29.xml,0.9733259081840515,nl,
nl,20437.xml,0.9733306765556335,nl,
nl,118754.xml,0.973342776298523,nl,
nl,12782.xml,0.9733480215072632,nl,
nl,117781.xml,0.9733686447143555,nl,
nl,116612.xml,0.9733814001083374,nl,
nl,177691.xml,0.9733908176422119,nl,
nl,100041.xml,0.9734039902687073,nl,
nl,190472.xml,0.9734219908714294,nl,
nl,178019.xml,0.9734258651733398,nl,
nl,4634.xml,0.9734268188476562,nl,
nl,100051.xml,0.9734333157539368,nl,
nl,124268.xml,0.9734482765197754,nl,
nl,177949.xml,0.9734486937522888,nl,
nl,187280.xml,0.9734532237052917,nl,
nl,123652.xml,0.9734559655189514,nl,
nl,185170.xml,0.9734564423561096,nl,
nl,122898.xml,0.9734751582145691,nl,
nl,173799.xml,0.9735050797462463,nl,
nl,192318.xml,0.9735133647918701,nl,
nl,22373.xml,0.9735207557678223,nl,
nl,136633.xml,0.973527193069458,nl,
nl,52276.xml,0.9735347032546997,nl,
nl,185028.xml,0.9735410809516907,nl,
nl,157678.xml,0.9735438823699951,nl,
nl,191374.xml,0.9735491871833801,nl,
nl,148880.xml,0.9735559225082397,nl,
nl,3246.xml,0.9735636115074158,nl,
nl,124147.xml,0.9735692739486694,nl,
nl,180005.xml,0.9735692739486694,nl,
nl,148837.xml,0.9735737442970276,nl,
nl,3141.xml,0.9735748767852783,nl,
nl,2918.xml,0.9735771417617798,nl,
nl,185926.xml,0.9735816717147827,nl,
nl,158737.xml,0.9735834002494812,nl,
nl,186237.xml,0.9735934734344482,nl,
nl,156530.xml,0.9736087918281555,nl,
nl,19543.xml,0.9736107587814331,nl,
nl,115606.xml,0.9736180901527405,nl,
nl,20094.xml,0.9736186861991882,nl,
nl,4606.xml,0.9736219048500061,nl,
nl,185920.xml,0.973625898361206,nl,
nl,192197.xml,0.973641574382782,nl,
nl,190053.xml,0.9736586213111877,nl,
nl,122815.xml,0.9736729860305786,nl,
nl,184392.xml,0.9736824035644531,nl,
nl,182403.xml,0.9736858010292053,nl,
nl,115627.xml,0.9737017750740051,nl,
nl,185005.xml,0.9737177491188049,nl,
nl,178067.xml,0.973734974861145,nl,
nl,186962.xml,0.9737357497215271,nl,
nl,187027.xml,0.9737374782562256,nl,
nl,122828.xml,0.9737544655799866,nl,
nl,34433.xml,0.9737603664398193,nl,
nl,13014.xml,0.9737719893455505,nl,
nl,161174.xml,0.9737778306007385,nl,
nl,121654.xml,0.9737874865531921,nl,
nl,115246.xml,0.9737944602966309,nl,
nl,166964.xml,0.9738190770149231,nl,
nl,190513.xml,0.9738308787345886,nl,
nl,179943.xml,0.9738329648971558,nl,
nl,183294.xml,0.9738338589668274,nl,
nl,117321.xml,0.9738425016403198,nl,
nl,117539.xml,0.9738469123840332,nl,
nl,187558.xml,0.9738489985466003,nl,
nl,154226.xml,0.9738568067550659,nl,
nl,158072.xml,0.9738800525665283,nl,
nl,117957.xml,0.9738824963569641,nl,
nl,3240.xml,0.9738845825195312,nl,
nl,20409.xml,0.973892867565155,nl,
nl,136786.xml,0.9738945364952087,nl,
nl,177849.xml,0.9738948345184326,nl,
nl,158145.xml,0.9738990068435669,nl,
nl,188325.xml,0.9739187359809875,nl,
nl,193323.xml,0.9739197492599487,nl,
nl,178030.xml,0.9739212393760681,nl,
nl,187617.xml,0.9739657044410706,nl,
nl,20186.xml,0.9740182757377625,nl,
nl,175128.xml,0.9740188717842102,nl,
nl,176856.xml,0.9740233421325684,nl,
nl,10334.xml,0.9740471243858337,nl,
nl,178519.xml,0.9740523099899292,nl,
nl,147918.xml,0.9740588665008545,nl,
nl,100260.xml,0.974062442779541,nl,
nl,148095.xml,0.9740776419639587,nl,
nl,158214.xml,0.9740779995918274,nl,
nl,188673.xml,0.9740794897079468,nl,
nl,159462.xml,0.9740931987762451,nl,
nl,159929.xml,0.9740931987762451,nl,
nl,119777.xml,0.974101722240448,nl,
nl,2928.xml,0.9741066098213196,nl,
nl,163910.xml,0.9741092324256897,nl,
nl,160081.xml,0.9741105437278748,nl,
nl,148460.xml,0.9741107225418091,nl,
nl,186853.xml,0.9741476774215698,nl,
nl,187478.xml,0.9741613268852234,nl,
nl,121374.xml,0.974162220954895,nl,
nl,188695.xml,0.97416752576828,nl,
nl,136263.xml,0.9741708040237427,nl,
nl,183963.xml,0.9741826057434082,nl,
nl,185965.xml,0.9741852879524231,nl,
nl,111210.xml,0.9741891622543335,nl,
nl,187442.xml,0.9741935729980469,nl,
nl,119222.xml,0.9741951823234558,nl,
nl,159385.xml,0.9742024540901184,nl,
nl,181916.xml,0.9742082953453064,nl,
nl,14598.xml,0.9742177724838257,nl,
nl,115975.xml,0.9742269515991211,nl,
nl,188768.xml,0.974235475063324,nl,
nl,114764.xml,0.9742363691329956,nl,
nl,51959.xml,0.9742577075958252,nl,
nl,117327.xml,0.9742643237113953,nl,
nl,185327.xml,0.9742711782455444,nl,
nl,117347.xml,0.9742953181266785,nl,
nl,180392.xml,0.9743189811706543,nl,
nl,117572.xml,0.9743278622627258,nl,
nl,115604.xml,0.9743326306343079,nl,
nl,156879.xml,0.9743373990058899,nl,
nl,10087.xml,0.9743427634239197,nl,
nl,188204.xml,0.9743486046791077,nl,
nl,118353.xml,0.9743490815162659,nl,
nl,148844.xml,0.9743752479553223,nl,
nl,116043.xml,0.9743809700012207,nl,
nl,185147.xml,0.9743878841400146,nl,
nl,183873.xml,0.9743908643722534,nl,
nl,1738.xml,0.9743940830230713,nl,
nl,63023.xml,0.9743951559066772,nl,
nl,121089.xml,0.9744086861610413,nl,
nl,187464.xml,0.9744091033935547,nl,
nl,115375.xml,0.9744223356246948,nl,
nl,188254.xml,0.9744225740432739,nl,
nl,19977.xml,0.9744226336479187,nl,
nl,21066.xml,0.9744393825531006,nl,
nl,147810.xml,0.9744445085525513,nl,
nl,190511.xml,0.9744665622711182,nl,
nl,191630.xml,0.9744905233383179,nl,
nl,2715.xml,0.9744985699653625,nl,
nl,1717.xml,0.9745071530342102,nl,
nl,185098.xml,0.9745141863822937,nl,
nl,117919.xml,0.9745261073112488,nl,
nl,120371.xml,0.9745289087295532,nl,
nl,175094.xml,0.974531888961792,nl,
nl,163214.xml,0.9745347499847412,nl,
nl,116201.xml,0.974538266658783,nl,
nl,164048.xml,0.97456294298172,nl,
nl,189992.xml,0.9745676517486572,nl,
nl,187883.xml,0.9745938777923584,nl,
nl,35948.xml,0.9745948910713196,nl,
nl,176574.xml,0.9746010303497314,nl,
nl,188168.xml,0.9746044874191284,nl,
nl,160343.xml,0.97461998462677,nl,
nl,116978.xml,0.9746293425559998,nl,
nl,9140.xml,0.9746435284614563,nl,
nl,179139.xml,0.9746536612510681,nl,
nl,6313.xml,0.9746567606925964,nl,
nl,1794.xml,0.9746593236923218,nl,
nl,12766.xml,0.9746608138084412,nl,
nl,114875.xml,0.9746658205986023,nl,
nl,117633.xml,0.9746694564819336,nl,
nl,153061.xml,0.974675714969635,nl,
nl,2917.xml,0.9746934175491333,nl,
nl,21101.xml,0.9746984243392944,nl,
nl,52327.xml,0.974702775478363,nl,
nl,163094.xml,0.9747130274772644,nl,
nl,160624.xml,0.9747271537780762,nl,
nl,177984.xml,0.9747276902198792,nl,
nl,51428.xml,0.9747331738471985,nl,
nl,187430.xml,0.9747552275657654,nl,
nl,188555.xml,0.9747580289840698,nl,
nl,1834.xml,0.9747731685638428,nl,
nl,123621.xml,0.9747762084007263,nl,
nl,164855.xml,0.9747846722602844,nl,
nl,122882.xml,0.9747960567474365,nl,
nl,21237.xml,0.974808394908905,nl,
nl,180229.xml,0.9748104810714722,nl,
nl,176142.xml,0.9748197197914124,nl,
nl,183912.xml,0.974820077419281,nl,
nl,1631.xml,0.9748238921165466,nl,
nl,192311.xml,0.9748326539993286,nl,
nl,19439.xml,0.9748359322547913,nl,
nl,117914.xml,0.974851131439209,nl,
nl,187813.xml,0.9748578071594238,nl,
nl,160940.xml,0.9748587012290955,nl,
nl,182561.xml,0.9748609066009521,nl,
nl,17257.xml,0.9748632907867432,nl,
nl,159868.xml,0.9748638868331909,nl,
nl,164526.xml,0.9748883247375488,nl,
nl,118571.xml,0.9748902916908264,nl,
nl,53586.xml,0.9748914837837219,nl,
nl,162423.xml,0.974894106388092,nl,
nl,164172.xml,0.9749029278755188,nl,
nl,27599.xml,0.9749032855033875,nl,
nl,174940.xml,0.9749048352241516,nl,
nl,182090.xml,0.9749101400375366,nl,
nl,116481.xml,0.9749272465705872,nl,
nl,162852.xml,0.9749393463134766,nl,
nl,4526.xml,0.9749414920806885,nl,
nl,185383.xml,0.9749460220336914,nl,
nl,112297.xml,0.9749475121498108,nl,
nl,19934.xml,0.9749656915664673,nl,
nl,187360.xml,0.974969744682312,nl,
nl,174913.xml,0.9749855399131775,nl,
nl,189780.xml,0.9749857187271118,nl,
nl,184188.xml,0.9749953746795654,nl,
nl,52158.xml,0.9750032424926758,nl,
nl,130189.xml,0.9750092029571533,nl,
nl,164058.xml,0.9750106930732727,nl,
nl,158497.xml,0.9750226736068726,nl,
nl,118723.xml,0.9750233888626099,nl,
nl,136559.xml,0.9750299453735352,nl,
nl,130191.xml,0.975032389163971,nl,
nl,119287.xml,0.9750440120697021,nl,
nl,159934.xml,0.9750492572784424,nl,
nl,10220.xml,0.9750625491142273,nl,
nl,177722.xml,0.975066065788269,nl,
nl,192388.xml,0.9750908613204956,nl,
nl,53587.xml,0.9750953316688538,nl,
nl,117736.xml,0.9750980734825134,nl,
nl,13767.xml,0.9750989079475403,nl,
nl,118818.xml,0.9751076698303223,nl,
nl,185875.xml,0.9751080870628357,nl,
nl,188607.xml,0.9751120805740356,nl,
nl,51309.xml,0.9751282930374146,nl,
nl,176576.xml,0.9751297831535339,nl,
nl,8114.xml,0.9751341342926025,nl,
nl,160060.xml,0.9751341938972473,nl,
nl,4338.xml,0.9751462936401367,nl,
nl,182189.xml,0.9751477241516113,nl,
nl,119503.xml,0.9751520752906799,nl,
nl,185536.xml,0.9751790165901184,nl,
nl,185506.xml,0.9751946330070496,nl,
nl,61192.xml,0.975204348564148,nl,
nl,165204.xml,0.9752277135848999,nl,
nl,19522.xml,0.9752422571182251,nl,
nl,4724.xml,0.9752484560012817,nl,
nl,12951.xml,0.9752599596977234,nl,
nl,115998.xml,0.975267767906189,nl,
nl,121186.xml,0.9752838611602783,nl,
nl,120589.xml,0.9753084778785706,nl,
nl,116811.xml,0.9753115177154541,nl,
nl,184247.xml,0.9753355383872986,nl,
nl,176698.xml,0.9753406643867493,nl,
nl,193306.xml,0.9753407835960388,nl,
nl,129536.xml,0.9753506779670715,nl,
nl,183105.xml,0.9753564596176147,nl,
nl,4609.xml,0.9753689169883728,nl,
nl,117794.xml,0.9753748774528503,nl,
nl,2710.xml,0.9753898978233337,nl,
nl,102946.xml,0.9754086136817932,nl,
nl,162992.xml,0.9754116535186768,nl,
nl,117636.xml,0.9754285216331482,nl,
nl,161868.xml,0.9754428267478943,nl,
nl,189840.xml,0.9754465818405151,nl,
nl,4617.xml,0.9754467606544495,nl,
nl,177876.xml,0.9754478335380554,nl,
nl,18849.xml,0.9754633903503418,nl,
nl,182186.xml,0.9754700660705566,nl,
nl,119622.xml,0.9754704236984253,nl,
nl,111693.xml,0.9754798412322998,nl,
nl,119191.xml,0.9755032062530518,nl,
nl,116622.xml,0.9755083322525024,nl,
nl,164854.xml,0.975508451461792,nl,
nl,156228.xml,0.975510835647583,nl,
nl,9998.xml,0.9755108952522278,nl,
nl,181989.xml,0.975517749786377,nl,
nl,185044.xml,0.9755200743675232,nl,
nl,2755.xml,0.9755268692970276,nl,
nl,2908.xml,0.9755477905273438,nl,
nl,163159.xml,0.9755484461784363,nl,
nl,185193.xml,0.9755516052246094,nl,
nl,115817.xml,0.9755541086196899,nl,
nl,185498.xml,0.9755668044090271,nl,
nl,121850.xml,0.9755927920341492,nl,
nl,159833.xml,0.9755933880805969,nl,
nl,164305.xml,0.9755986928939819,nl,
nl,191557.xml,0.9756087064743042,nl,
nl,190006.xml,0.975616455078125,nl,
nl,51770.xml,0.9756225943565369,nl,
nl,4351.xml,0.9756259322166443,nl,
nl,120569.xml,0.9756261706352234,nl,
nl,136656.xml,0.9756307601928711,nl,
nl,179135.xml,0.9756466746330261,nl,
nl,174636.xml,0.9756523966789246,nl,
nl,3243.xml,0.9756611585617065,nl,
nl,187438.xml,0.9756733775138855,nl,
nl,3365.xml,0.975681483745575,nl,
nl,175227.xml,0.9756883382797241,nl,
nl,4540.xml,0.9756981134414673,nl,
nl,187055.xml,0.9757041335105896,nl,
nl,155531.xml,0.9757226705551147,nl,
nl,166843.xml,0.9757235050201416,nl,
nl,122235.xml,0.975735068321228,nl,
nl,163222.xml,0.9757387042045593,nl,
nl,186285.xml,0.9757396578788757,nl,
nl,116992.xml,0.9757400751113892,nl,
nl,2186.xml,0.9757419228553772,nl,
nl,174955.xml,0.9757488369941711,nl,
nl,192289.xml,0.9757536053657532,nl,
nl,120360.xml,0.9757562279701233,nl,
nl,119613.xml,0.9757739901542664,nl,
nl,115244.xml,0.9757762551307678,nl,
nl,182586.xml,0.9757927060127258,nl,
nl,188669.xml,0.9757996797561646,nl,
nl,148140.xml,0.9758057594299316,nl,
nl,176373.xml,0.9758183360099792,nl,
nl,187628.xml,0.9758200645446777,nl,
nl,13723.xml,0.9758351445198059,nl,
nl,177961.xml,0.9758352637290955,nl,
nl,53474.xml,0.9758443236351013,nl,
nl,119012.xml,0.9758554100990295,nl,
nl,155551.xml,0.9758811593055725,nl,
nl,7163.xml,0.9758835434913635,nl,
nl,116800.xml,0.9758840203285217,nl,
nl,137420.xml,0.9758850932121277,nl,
nl,183863.xml,0.9758906364440918,nl,
nl,187887.xml,0.9758915901184082,nl,
nl,117080.xml,0.9759067893028259,nl,
nl,188241.xml,0.9759101271629333,nl,
nl,116364.xml,0.975933849811554,nl,
nl,4707.xml,0.9759446382522583,nl,
nl,181170.xml,0.9759553670883179,nl,
nl,189886.xml,0.9759697318077087,nl,
nl,176341.xml,0.975975751876831,nl,
nl,189420.xml,0.9759805798530579,nl,
nl,117018.xml,0.9759880900382996,nl,
nl,129559.xml,0.9760083556175232,nl,
nl,174794.xml,0.9760130643844604,nl,
nl,123330.xml,0.9760169982910156,nl,
nl,191299.xml,0.976022481918335,nl,
nl,185533.xml,0.9760230779647827,nl,
nl,190540.xml,0.9760433435440063,nl,
nl,117148.xml,0.9760560989379883,nl,
nl,188687.xml,0.9760576486587524,nl,
nl,117401.xml,0.9760591983795166,nl,
nl,186978.xml,0.9760744571685791,nl,
nl,175207.xml,0.9760791659355164,nl,
nl,2711.xml,0.9760812520980835,nl,
